Запуск парсера shop.blkx...
Порог для определения премиумных колонок: 50.0%
      ОТЛАДКА: Добавлена техника b_25j_30_china с предшественником 'p1y1_mod11_china', статус: standard
      ОТЛАДКА: Техника pb4y-2_china, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника pb4y-2_china зависит от b_25j_30_china
      ОТЛАДКА: Добавлена техника pb4y-2_china с предшественником 'b_25j_30_china', статус: standard
      ОТЛАДКА: Техника tu-2_postwar_china, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника tu-2_postwar_china зависит от pb4y-2_china
      ОТЛАДКА: Добавлена техника tu-2_postwar_china с предшественником 'pb4y-2_china', статус: standard
      ОТЛАДКА: Техника tu_4_china, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника tu_4_china зависит от tu-2_postwar_china
      ОТЛАДКА: Добавлена техника tu_4_china с предшественником 'tu-2_postwar_china', статус: standard
      ОТЛАДКА: Техника il_28_china, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника il_28_china зависит от tu_4_china
      ОТЛАДКА: Добавлена техника il_28_china с предшественником 'tu_4_china', статус: standard
    Столбец 3: обработано 10 элементов
      ОТЛАДКА: Премиум техники в колонке: 3/12 = 0.25, порог: 0.5
      ОТЛАДКА: Техника hawk_iii, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника hawk_iii имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника hawk_iii с предшественником '', статус: standard
      ОТЛАДКА: Техника d_510c, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника d_510c имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника d_510c с предшественником '', статус: standard
      ОТЛАДКА: Техника p-40c_china, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника p-40c_china имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника p-40c_china с предшественником '', статус: standard
      ОТЛАДКА: Техника ki-45_hei_tei_china, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника ki-45_hei_tei_china имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника ki-45_hei_tei_china с предшественником '', статус: standard
      ОТЛАДКА: Техника a6m2_zero_china, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника a6m2_zero_china имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника a6m2_zero_china с предшественником '', статус: standard
      ОТЛАДКА: Техника a6m5_zero_china, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника a6m5_zero_china имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника a6m5_zero_china с предшественником '', статус: standard
      ОТЛАДКА: Техника ki_84_ko_china, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника ki_84_ko_china имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника ki_84_ko_china с предшественником '', статус: standard
      ОТЛАДКА: Техника f-84g-31-re_china, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника f-84g-31-re_china имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника f-84g-31-re_china с предшественником '', статус: standard
      ОТЛАДКА: Техника mig-17_f5, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника mig-17_f5 имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника mig-17_f5 с предшественником '', статус: standard
      ОТЛАДКА: Техника a_5c, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника a_5c имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника a_5c с предшественником '', статус: standard
      ОТЛАДКА: Техника j_7d, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника j_7d имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника j_7d с предшественником '', статус: standard
      ОТЛАДКА: Техника jf_17, reqAir в JSON: есть, значение: '', next_should_depend_on_group=None, has_dependency: False
      ОТЛАДКА: Техника jf_17 имеет reqAir='', предшественника нет
      ОТЛАДКА: Добавлена техника jf_17 с предшественником '', статус: standard
